nct_id,enrollment_log,start_year,pre_semaglutide_era,post_semaglutide_era,phase_Unknown,phase_PHASE4,is_obesity,is_t2d,is_weight_loss,exc_count,criteria_total_len,mentions_bmi,mentions_contraindication,mentions_renal_cutoff,high_risk_term_count,risk_ratio,year_x_enrollment,enrollment_log_x_phase_Unknown,label
NCT02589639,5.598421958998375,2015.0,1,0,0,0,0,0,0,0,1384,1,0,0,0,0.0,11280.820247381724,0.0,0
NCT02697695,6.2166061010848646,2014.0,1,0,0,0,1,0,0,0,153,1,0,0,0,0.0,12520.244687584916,0.0,0
NCT06091917,3.9318256327243257,2023.0,0,1,0,0,1,0,0,0,370,1,0,0,0,0.0,7954.083255001311,0.0,0
NCT06859268,6.467698726104354,2025.0,0,1,0,0,1,0,1,0,1066,0,1,0,2,1.0,13097.089920361315,0.0,0
NCT06731075,5.707110264748875,2025.0,0,1,0,0,0,1,0,0,6874,1,1,0,5,0.7142857142857143,11556.898286116471,0.0,0
NCT01521520,4.189654742026425,2012.0,1,0,0,0,0,0,0,0,672,0,0,0,0,0.0,8429.585340957168,0.0,0
NCT04142944,3.4339872044851463,2019.0,0,1,0,0,0,0,0,0,999,0,0,0,2,2.0,6933.220165855511,0.0,0
NCT04523363,0.0,2025.0,0,1,0,0,0,0,0,0,859,0,0,0,0,0.0,0.0,0.0,0
NCT07117240,4.61512051684126,2025.0,0,1,0,0,0,0,0,0,763,0,1,0,0,0.0,9345.619046603551,0.0,0
NCT06174389,4.51085950651685,2023.0,0,1,0,0,1,0,1,0,1569,1,1,0,0,0.0,9125.468781683589,0.0,0
NCT07096908,4.110873864173311,2025.0,0,1,0,0,1,0,0,1,4345,1,1,1,5,1.0,8324.519574950955,0.0,0
NCT02417012,4.584967478670572,2015.0,1,0,0,0,0,0,0,0,1155,1,1,0,0,0.0,9238.709469521204,0.0,0
NCT01196546,5.087596335232384,2010.0,1,0,0,0,0,1,0,0,705,1,0,0,1,0.5,10226.06863381709,0.0,0
NCT05669560,0.0,2023.0,0,1,0,0,0,0,0,1,730,0,0,0,1,1.0,0.0,0.0,0
NCT06853990,5.707110264748875,2025.0,0,1,0,0,0,1,0,0,5631,0,0,0,4,1.0,11556.898286116471,0.0,0
NCT07152509,3.9318256327243257,2025.0,0,1,0,0,1,1,1,0,821,0,0,0,2,2.0,7961.946906266759,0.0,0
NCT01315756,5.0238805208462765,2011.0,1,0,0,0,0,1,0,0,598,0,0,0,0,0.0,10103.023727421862,0.0,0
NCT04149951,3.9318256327243257,2020.0,0,1,0,0,0,1,0,0,3453,0,0,0,2,0.5,7942.287778103138,0.0,0
NCT02048501,4.060443010546419,2014.0,1,0,0,0,1,0,1,0,456,0,0,0,0,0.0,8177.732223240488,0.0,0
NCT07183228,4.543294782270004,2025.0,0,1,0,0,1,0,0,0,4711,1,1,0,2,1.0,9200.171934096756,0.0,0
NCT01220479,4.0943445622221,2001.0,1,0,0,0,0,0,0,0,618,0,0,0,1,1.0,8192.783469006423,0.0,0
NCT01117584,5.840641657373398,2010.0,1,0,0,0,0,1,0,0,4297,1,0,0,2,0.4,11739.68973132053,0.0,0
NCT05158244,3.555348061489413,2021.0,0,1,0,0,0,1,0,0,2345,1,1,0,1,0.5,7185.3584322701045,0.0,0
NCT00675311,5.707110264748875,2008.0,1,0,0,0,0,1,0,0,1207,0,0,0,0,0.0,11459.877411615742,0.0,0
NCT01044602,4.795790545596741,2010.0,1,0,0,0,1,1,0,0,695,1,0,0,2,0.6666666666666666,9639.53899664945,0.0,0
NCT04439474,5.236441962829949,2018.0,0,1,0,0,0,0,0,0,322,0,0,0,0,0.0,10567.139880990837,0.0,0
NCT03132129,6.386879319362645,2017.0,0,1,0,0,0,0,0,0,1391,0,1,0,1,0.5,12882.335587154455,0.0,0
NCT04440306,5.2574953720277815,2018.0,0,1,0,0,1,0,1,0,130,0,0,0,0,0.0,10609.625660752065,0.0,0
NCT00327210,3.58351893845611,2005.0,1,0,0,0,0,0,0,0,265,0,0,0,0,0.0,7184.9554716045,0.0,0
NCT04765358,5.4638318050256105,2020.0,0,1,0,0,0,1,0,0,2326,0,0,0,0,0.0,11036.940246151731,0.0,0
NCT02215200,4.499809670330265,2014.0,1,0,0,0,0,0,0,0,3134,0,0,0,1,1.0,9062.616676045154,0.0,0
NCT00108615,3.8918202981106265,2004.0,1,0,0,0,0,0,0,0,149,1,0,0,0,0.0,7799.207877413695,0.0,0
NCT01571661,2.833213344056216,2004.0,1,0,0,0,0,0,0,0,8314,1,0,0,3,1.0,5677.759541488657,0.0,0
NCT01921322,4.77912349311153,2013.0,1,0,0,0,0,1,0,0,2099,0,0,0,2,1.0,9620.375591633509,0.0,0
NCT03267576,4.174387269895637,2017.0,0,1,0,0,0,0,0,0,1949,1,1,0,1,0.5,8419.739123379499,0.0,0
NCT04664036,6.55250788703459,2018.0,0,1,0,0,0,0,0,0,263,0,0,0,0,0.0,13222.960916035803,0.0,0
NCT00041405,0.0,2001.0,1,0,0,0,0,0,0,0,23,0,0,0,0,0.0,0.0,0.0,0
NCT00407420,4.672828834461906,2004.0,1,0,0,0,1,0,1,0,261,0,0,0,0,0.0,9364.34898426166,0.0,0
NCT02685449,4.262679877041316,2016.0,1,0,0,0,0,0,0,0,426,0,0,0,1,1.0,8593.562632115292,0.0,0
NCT04972175,2.833213344056216,2021.0,0,1,0,0,0,0,0,0,1756,0,0,0,3,1.5,5725.924168337613,0.0,0
NCT01421459,6.633318433280377,2011.0,1,0,0,0,0,0,0,0,1209,1,0,0,1,1.0,13339.603369326838,0.0,0
NCT00542009,5.53338948872752,2007.0,1,0,0,0,1,0,1,0,254,0,0,0,0,0.0,11105.512703876131,0.0,0
NCT07095543,4.61512051684126,2025.0,0,1,0,0,1,1,1,0,1569,1,0,0,0,0.0,9345.619046603551,0.0,0
NCT04020068,8.006700845440367,2019.0,0,1,0,0,0,0,0,0,224,0,0,0,0,0.0,16165.529006944102,0.0,0
NCT07102498,5.860786223465865,2025.0,0,1,0,0,0,0,0,0,226,0,0,0,0,0.0,11868.092102518378,0.0,0
NCT07099742,5.899897353582492,2025.0,0,1,0,0,1,0,0,0,1109,1,1,0,0,0.0,11947.292141004546,0.0,0
NCT02847091,4.6443908991413725,2016.0,1,0,0,0,0,1,0,0,3438,1,0,0,5,1.6666666666666667,9363.092052669006,0.0,0
NCT01905020,3.367295829986474,2013.0,1,0,0,0,0,0,0,0,1493,1,0,0,2,1.0,6778.366505762772,0.0,0
NCT07124832,3.610917912644224,2025.0,0,1,0,0,1,0,1,0,616,1,0,0,1,1.0,7312.108773104554,0.0,0
NCT06146036,3.044522437723423,2024.0,0,1,0,0,1,0,0,0,1140,1,1,0,0,0.0,6162.113413952208,0.0,0
NCT02897219,5.170483995038151,2016.0,1,0,0,0,0,0,0,0,3040,1,0,1,9,3.0,10423.695733996914,0.0,0
NCT02390167,5.932245187448011,2015.0,1,0,0,0,0,0,0,0,1040,0,0,0,0,0.0,11953.47405270774,0.0,0
NCT01447524,2.70805020110221,2010.0,1,0,0,0,1,1,0,0,240,1,0,0,0,0.0,5443.180904215442,0.0,0
NCT01365416,7.601402334583733,2011.0,1,0,0,0,0,0,0,0,127,1,0,0,0,0.0,15286.420094847888,0.0,0
NCT00880958,3.4339872044851463,2009.0,1,0,0,0,1,0,0,0,520,1,0,0,0,0.0,6898.880293810659,0.0,0
NCT04657003,6.844815479208263,2021.0,0,1,0,0,1,1,0,0,1633,1,1,0,1,0.3333333333333333,13833.3720834799,0.0,0
NCT00134199,5.645446897643238,2005.0,1,0,0,0,1,0,1,0,952,1,0,0,0,0.0,11319.121029774691,0.0,0
NCT04302389,5.0369526024136295,2021.0,0,1,0,0,0,0,1,0,2634,1,0,0,3,1.0,10179.681209477943,0.0,0
NCT01452893,3.713572066704308,2011.0,1,0,0,0,0,0,0,0,1213,0,1,0,1,0.5,7467.993426142363,0.0,0
NCT03069196,5.780743515792329,2016.0,1,0,0,0,0,0,0,0,542,0,0,0,0,0.0,11653.978927837336,0.0,0
NCT02745795,4.430816798843313,2015.0,1,0,0,0,1,0,0,0,506,1,0,0,0,0.0,8928.095849669277,0.0,0
NCT06338072,4.787491742782046,2024.0,0,1,0,0,0,0,0,0,621,0,0,0,1,1.0,9689.88328739086,0.0,0
NCT05181449,5.017279836814924,2022.0,0,1,0,0,0,1,0,1,2599,1,0,0,2,1.0,10144.939830039775,0.0,0
NCT03815955,3.258096538021482,2019.0,0,1,0,0,0,0,0,0,688,0,0,0,0,0.0,6578.096910265373,0.0,0
NCT03313752,3.970291913552122,2017.0,0,1,0,0,0,0,0,2,4348,1,1,1,4,0.8,8008.07878963463,0.0,0
NCT00601653,3.9318256327243257,2007.0,1,0,0,0,1,0,1,0,971,1,0,0,3,3.0,7891.174044877722,0.0,0
NCT04368741,4.110873864173311,2019.0,0,1,0,0,0,0,0,0,638,0,0,0,2,2.0,8299.854331765915,0.0,0
NCT06370494,5.2574953720277815,2019.0,0,1,0,0,0,0,0,0,1290,0,0,0,0,0.0,10614.883156124091,0.0,0
NCT00871676,4.990432586778736,2006.0,1,0,0,0,1,0,1,0,799,1,0,0,0,0.0,10010.807769078145,0.0,0
NCT01792947,4.110873864173311,2012.0,1,0,0,0,0,0,1,0,282,1,0,0,1,1.0,8271.078214716703,0.0,0
NCT04306770,5.802118375377063,2020.0,0,1,0,0,0,0,0,0,1787,0,0,0,1,1.0,11720.279118261667,0.0,0
NCT01432938,3.367295829986474,2011.0,1,0,0,0,0,0,0,0,7092,1,1,0,3,3.0,6771.6319141028,0.0,0
NCT03602638,5.707110264748875,2018.0,0,1,0,0,0,1,0,0,325,0,0,0,2,2.0,11516.948514263231,0.0,0
NCT01127412,5.43372200355424,2006.0,1,0,0,0,1,0,0,0,291,0,0,0,0,0.0,10900.046339129804,0.0,0
NCT00803296,3.49650756146648,2006.0,1,0,0,0,0,1,0,0,243,0,0,0,0,0.0,7013.99416830176,0.0,0
NCT02557867,3.713572066704308,2015.0,1,0,0,0,1,0,0,0,951,1,0,0,0,0.0,7482.84771440918,0.0,0
NCT04141761,3.784189633918261,2019.0,0,1,0,0,0,0,0,0,968,0,0,0,1,1.0,7640.278870880969,0.0,0
NCT04249102,4.394449154672439,2020.0,0,1,0,0,0,0,0,0,402,0,0,0,0,0.0,8876.787292438326,0.0,0
NCT07030868,0.6931471805599453,2025.0,0,1,0,0,1,1,0,0,1209,1,1,0,1,0.3333333333333333,1403.623040633889,0.0,0
NCT05759468,4.948759890378168,2023.0,0,1,0,0,0,0,0,0,1570,1,0,0,2,1.0,10011.341258235036,0.0,0
NCT01657227,7.755767170102998,2013.0,1,0,0,0,0,1,0,0,646,0,0,0,0,0.0,15612.359313417335,0.0,0
NCT06945016,7.048386408721883,2025.0,0,1,0,0,1,0,0,1,1638,1,0,0,0,0.0,14272.982477661812,0.0,0
NCT03903016,4.51085950651685,2019.0,0,1,0,0,0,0,0,0,2097,1,0,0,3,1.0,9107.42534365752,0.0,0
NCT06430203,3.713572066704308,2024.0,0,1,0,0,0,0,0,0,158,0,0,0,0,0.0,7516.269863009519,0.0,0
NCT00884195,3.9318256327243257,2009.0,1,0,0,0,1,0,1,0,209,1,0,0,1,1.0,7899.03769614317,0.0,0
NCT00103935,3.828641396489095,2005.0,1,0,0,0,0,1,0,0,653,1,0,0,0,0.0,7676.425999960636,0.0,0
NCT03230266,4.553876891600541,2017.0,0,1,0,0,0,0,0,0,158,0,0,0,0,0.0,9185.16969035829,0.0,0
NCT03223129,3.1780538303479458,2018.0,0,1,0,0,0,1,0,0,549,1,0,0,0,0.0,6413.312629642154,0.0,0
NCT01334229,3.1354942159291497,2011.0,1,0,0,0,0,1,0,0,3766,1,0,0,1,0.25,6305.47886823352,0.0,0
NCT00153179,3.713572066704308,2005.0,1,0,0,0,0,1,0,0,1197,0,0,0,0,0.0,7445.711993742138,0.0,0
NCT00718614,4.394449154672439,2007.0,1,0,0,0,0,0,0,0,2058,0,0,0,1,1.0,8819.659453427585,0.0,0
NCT02935712,3.80666248977032,2016.0,1,0,0,0,0,1,0,0,6320,1,0,0,1,0.25,7674.231579376964,0.0,0
NCT05162209,4.127134385045092,2019.0,0,1,0,0,1,0,0,0,421,0,0,0,0,0.0,8332.68432340604,0.0,0
NCT00295633,6.338594078203183,2006.0,1,0,0,0,0,0,0,0,441,1,0,0,0,0.0,12715.219720875586,0.0,0
NCT05375695,3.044522437723423,2022.0,0,1,0,0,0,1,0,0,1364,1,0,0,4,4.0,6156.024369076761,0.0,0
NCT03442595,6.717804695023691,2016.0,1,0,0,0,0,0,0,0,521,0,0,0,3,3.0,13543.09426516776,0.0,0
NCT01334203,0.0,2011.0,1,0,0,0,0,1,0,0,3968,0,1,0,5,1.0,0.0,0.0,0
NCT02088086,10.503779038576722,2014.0,1,0,0,0,1,0,0,0,757,1,0,0,0,0.0,21154.61098369352,0.0,0
NCT00095082,6.104793232414985,2004.0,1,0,0,0,0,0,0,0,364,0,0,0,0,0.0,12234.00563775963,0.0,0
NCT03088475,4.859812404361672,2018.0,0,1,0,0,0,0,0,0,593,0,0,0,2,2.0,9807.101432001857,0.0,0
NCT03318094,3.610917912644224,2017.0,0,1,0,0,1,0,0,0,2131,1,0,0,2,2.0,7283.2214298034,0.0,0
NCT02510989,3.332204510175204,2016.0,1,0,0,0,1,0,0,0,331,1,0,0,1,1.0,6717.7242925132105,0.0,0
NCT02491528,6.335054251498059,2015.0,1,0,0,0,0,0,0,0,324,1,0,0,0,0.0,12765.13431676859,0.0,0
NCT03258840,3.610917912644224,2013.0,1,0,0,0,0,0,0,0,752,1,0,0,0,0.0,7268.777758152823,0.0,0
NCT01158040,4.48863636973214,2010.0,1,0,0,0,0,0,0,0,389,0,0,0,0,0.0,9022.1591031616,0.0,0
NCT06613854,4.51085950651685,2024.0,0,1,0,0,0,1,0,0,2207,1,1,0,3,1.5,9129.979641190104,0.0,0
NCT05798702,3.044522437723423,2021.0,0,1,0,0,0,0,1,0,1245,1,0,0,0,0.0,6152.9798466390375,0.0,0
NCT04126759,2.772588722239781,2019.0,0,1,0,0,0,0,0,0,1890,0,0,0,1,0.5,5597.856630202118,0.0,0
NCT04601740,4.983606621708336,2020.0,0,1,0,0,0,0,0,0,1349,0,0,0,0,0.0,10066.88537585084,0.0,0
NCT05570357,3.80666248977032,2022.0,0,1,0,0,0,0,0,0,348,0,0,0,0,0.0,7697.071554315587,0.0,0
NCT03258918,3.1354942159291497,2017.0,0,1,0,0,0,0,0,0,841,1,0,0,0,0.0,6324.291833529095,0.0,0
NCT03104829,4.110873864173311,2016.0,1,0,0,0,0,0,0,0,189,0,0,0,0,0.0,8287.521710173396,0.0,0
NCT00596687,5.459585514144159,2007.0,1,0,0,0,0,1,0,0,1288,0,0,0,0,0.0,10957.388126887328,0.0,0
NCT01480791,0.0,2012.0,1,0,0,0,0,0,0,0,5411,0,1,0,2,0.6666666666666666,0.0,0.0,0
NCT07205913,5.602118820879701,2025.0,0,1,0,0,1,0,0,0,2014,1,0,0,1,0.3333333333333333,11344.290612281397,0.0,0
NCT00417924,4.51085950651685,2004.0,1,0,0,0,0,0,0,0,140,0,0,0,0,0.0,9039.762451059769,0.0,0
NCT02590406,3.9318256327243257,2015.0,1,0,0,0,1,0,0,0,402,1,0,0,2,2.0,7922.628649939516,0.0,0
NCT03003897,6.413458957167357,2016.0,1,0,0,0,1,0,1,0,1462,1,0,0,0,0.0,12929.533257649393,0.0,0
NCT02510664,5.153291594497779,2014.0,1,0,0,0,0,0,0,0,720,0,0,0,1,1.0,10378.729271318529,0.0,0
NCT03925948,2.995732273553991,2015.0,1,0,0,0,0,0,0,0,438,0,0,0,1,1.0,6036.400531211291,0.0,0
NCT04529889,8.853808274977197,2012.0,1,0,0,0,1,0,0,0,410,0,0,0,0,0.0,17813.86224925412,0.0,0
NCT05443334,6.144185634125646,2022.0,0,1,0,0,0,0,0,0,1338,0,0,0,0,0.0,12423.543352202056,0.0,0
NCT02143440,4.189654742026425,2012.0,1,0,0,0,0,1,0,0,425,0,0,0,1,1.0,8429.585340957168,0.0,0
NCT05362747,3.4657359027997265,2022.0,0,1,0,0,1,0,0,0,1744,1,0,0,3,1.0,7007.717995461047,0.0,0
NCT02174458,3.1780538303479458,2014.0,1,0,0,0,0,0,1,0,119,0,0,0,0,0.0,6400.600414320763,0.0,0
NCT05944731,5.5093883366279774,2024.0,0,1,0,0,0,0,0,5,1182,0,0,0,0,0.0,11151.001993335029,0.0,0
NCT02528162,5.303304908059076,2015.0,1,0,0,0,0,0,0,0,240,0,0,0,0,0.0,10686.159389739038,0.0,0
NCT03378635,5.14166355650266,2017.0,0,1,0,0,0,0,0,0,1760,0,0,0,1,0.5,10370.735393465866,0.0,0
NCT03377127,4.465908118654584,2018.0,0,1,0,0,0,0,0,0,499,0,0,0,0,0.0,9012.20258344495,0.0,0
NCT01835431,5.8944028342648505,2013.0,1,0,0,0,0,0,0,0,731,0,0,0,2,1.0,11865.432905375144,0.0,0
NCT03728647,4.290459441148391,2013.0,1,0,0,0,0,1,0,0,338,0,0,0,1,0.5,8636.69485503171,0.0,0
NCT02798172,4.406719247264253,2014.0,1,0,0,0,0,0,0,0,1031,1,0,0,1,1.0,8875.132563990206,0.0,0
NCT01697657,4.882801922586371,2001.0,1,0,0,0,0,0,0,0,949,1,0,0,0,0.0,9770.486647095327,0.0,0
NCT05658744,4.553876891600541,2019.0,0,1,0,0,0,0,0,0,183,0,0,0,0,0.0,9194.277444141491,0.0,0
NCT00605475,5.44673737166631,2007.0,1,0,0,0,0,1,0,0,607,0,0,0,0,0.0,10931.601904934285,0.0,0
NCT02397421,4.04305126783455,2015.0,1,0,0,0,0,0,0,0,1467,0,1,0,1,0.3333333333333333,8146.748304686619,0.0,0
NCT00946426,0.0,2009.0,1,0,0,0,0,0,0,0,132,0,0,0,0,0.0,0.0,0.0,0
NCT01921959,5.707110264748875,2013.0,1,0,0,0,1,0,1,0,327,0,0,0,0,0.0,11488.412962939488,0.0,0
NCT02472951,3.4339872044851463,2015.0,1,0,0,0,0,1,0,0,877,0,0,0,1,1.0,6919.48421703757,0.0,0
NCT00536250,5.545177444479562,2001.0,1,0,0,0,1,0,0,0,1953,1,0,0,0,0.0,11095.900066403605,0.0,0
NCT04235959,3.218875824868201,2020.0,0,1,0,0,0,0,0,0,1260,0,1,0,1,0.5,6502.129166233765,0.0,0
NCT05413369,6.368187186350492,2022.0,0,1,0,0,0,1,0,0,5348,1,1,0,2,0.3333333333333333,12876.474490800696,0.0,0
NCT01587599,4.007333185232471,2010.0,1,0,0,0,0,0,0,0,633,0,0,0,2,2.0,8054.739702317267,0.0,0
NCT01153243,4.770684624465665,2007.0,1,0,0,0,0,0,0,0,229,0,0,0,0,0.0,9574.76404130259,0.0,0
NCT04417816,3.367295829986474,2018.0,0,1,0,0,1,0,0,0,599,0,0,0,0,0.0,6795.202984912705,0.0,0
NCT02496156,5.0369526024136295,2015.0,1,0,0,0,0,0,0,0,441,0,0,0,0,0.0,10149.459493863464,0.0,0
NCT03122093,4.51085950651685,2017.0,0,1,0,0,0,0,0,0,672,0,0,0,0,0.0,9098.403624644488,0.0,0
NCT04291391,4.74493212836325,2019.0,0,1,0,0,1,0,0,0,2689,1,0,0,0,0.0,9580.017967165402,0.0,0
NCT03880162,3.044522437723423,2019.0,0,1,0,0,1,0,0,0,649,1,1,0,1,1.0,6146.890801763591,0.0,0
NCT06421467,5.993961427306569,2024.0,0,1,0,0,0,0,0,0,368,0,0,0,0,0.0,12131.777928868496,0.0,0
NCT02144441,0.0,2014.0,1,0,0,0,0,0,0,0,2155,0,0,0,0,0.0,0.0,0.0,0
NCT04120077,5.017279836814924,2020.0,0,1,0,0,0,0,0,0,1072,0,0,0,2,2.0,10134.905270366147,0.0,0
NCT00643474,6.90875477931522,2008.0,1,0,0,0,0,1,0,0,632,0,0,0,1,1.0,13872.779596864964,0.0,0
NCT05202067,4.6443908991413725,2019.0,0,1,0,0,0,1,0,0,584,0,0,0,0,0.0,9377.025225366431,0.0,0
NCT06330727,4.61512051684126,2024.0,0,1,0,0,0,0,0,0,877,1,0,0,0,0.0,9341.003926086709,0.0,0
NCT00148538,4.204692619390966,2005.0,1,0,0,0,0,0,0,1,2630,1,0,0,3,1.5,8430.408701878887,0.0,0
NCT02220036,4.394449154672439,2014.0,1,0,0,0,0,0,0,0,723,0,0,0,0,0.0,8850.420597510292,0.0,0
NCT04770311,3.5263605246161616,2021.0,0,1,0,0,1,0,0,0,1180,1,0,0,0,0.0,7126.774620249263,0.0,0
NCT01566981,4.795790545596741,2012.0,1,0,0,0,0,0,0,0,426,0,0,0,0,0.0,9649.130577740643,0.0,0
NCT03829514,2.3978952727983707,2019.0,0,1,0,0,0,0,0,0,471,0,0,1,0,0.0,4841.350555779911,0.0,0
NCT00169273,5.262690188904886,2004.0,1,0,0,0,1,0,0,0,497,1,0,0,0,0.0,10546.431138565393,0.0,0
NCT00545584,7.321849713788356,2007.0,1,0,0,0,0,0,0,0,496,0,1,0,0,0.0,14694.95237557323,0.0,0
NCT00569998,5.342334251964811,2003.0,1,0,0,0,0,0,0,0,456,0,0,0,0,0.0,10700.695506685515,0.0,0
NCT06913881,11.430641079947756,2010.0,1,0,0,0,0,1,0,0,1060,0,1,0,0,0.0,22975.58857069499,0.0,0
NCT06912737,4.795790545596741,2025.0,0,1,0,0,0,1,0,0,1043,0,0,0,1,0.3333333333333333,9711.4758548334,0.0,0
NCT07109102,3.4339872044851463,2025.0,0,1,0,0,0,1,0,0,668,0,0,0,1,0.5,6953.824089082421,0.0,0
NCT00613600,3.9318256327243257,2008.0,1,0,0,0,1,0,1,0,2587,1,0,0,1,0.25,7895.105870510446,0.0,0
NCT00976261,4.290459441148391,2009.0,1,0,0,0,0,0,0,0,10111,1,0,0,1,0.5,8619.533017267117,0.0,0
NCT00284609,5.198497031265826,2006.0,1,0,0,0,0,1,0,0,483,0,0,0,1,1.0,10428.185044719246,0.0,0
NCT07190144,4.812184355372417,2025.0,0,1,0,0,1,0,0,0,293,0,0,0,0,0.0,9744.673319629144,0.0,0
NCT01261494,4.584967478670572,2010.0,1,0,0,0,0,0,0,0,869,1,0,0,0,0.0,9215.78463212785,0.0,0
NCT00877890,5.541263545158426,2009.0,1,0,0,0,0,1,0,0,2063,1,0,0,0,0.0,11132.398462223277,0.0,0
NCT02772926,3.737669618283368,2015.0,1,0,0,0,0,1,0,0,320,0,0,0,0,0.0,7531.404280840988,0.0,0
NCT00508599,2.833213344056216,2003.0,1,0,0,0,0,1,0,0,905,0,0,0,1,1.0,5674.926328144601,0.0,0
NCT03207269,2.772588722239781,2017.0,0,1,0,0,0,1,0,0,232,0,0,0,0,0.0,5592.311452757639,0.0,0
NCT01536639,6.12029741895095,2006.0,1,0,0,0,0,0,0,0,51,0,0,0,0,0.0,12277.316622415608,0.0,0
NCT06540014,5.780743515792329,2022.0,0,1,0,0,1,0,0,0,383,0,0,0,0,0.0,11688.66338893209,0.0,0
NCT04076800,3.7612001156935615,2019.0,0,1,0,0,0,0,0,0,464,0,0,0,4,4.0,7593.863033585302,0.0,0
NCT00684658,5.771441123130016,2008.0,1,0,0,0,0,0,0,0,521,0,0,0,0,0.0,11589.053775245073,0.0,0
NCT01914185,9.066931788680826,2008.0,1,0,0,0,1,0,0,0,647,0,0,0,0,0.0,18206.3990316711,0.0,0
NCT03710460,3.5263605246161616,2019.0,0,1,0,0,1,0,0,0,590,1,0,0,0,0.0,7119.72189920003,0.0,0
NCT01777282,5.926926025970411,2013.0,1,0,0,0,0,0,0,0,985,1,1,0,0,0.0,11930.902090278436,0.0,0
NCT03287960,2.772588722239781,2018.0,0,1,0,0,1,0,0,0,4301,1,0,0,4,2.0,5595.084041479879,0.0,0
NCT02463435,5.438079308923196,2015.0,1,0,0,0,1,0,0,0,663,1,0,0,2,2.0,10957.729807480238,0.0,0
NCT04831697,4.110873864173311,2021.0,0,1,0,0,0,1,0,0,618,0,0,0,0,0.0,8308.076079494262,0.0,0
NCT04176276,5.707110264748875,2018.0,0,1,0,0,0,0,0,0,863,1,0,0,0,0.0,11516.948514263231,0.0,0
NCT03380988,2.3978952727983707,2015.0,1,0,0,0,0,1,0,0,301,0,0,0,2,2.0,4831.758974688717,0.0,0
NCT02192255,7.774435510302958,2012.0,1,0,0,0,0,0,0,0,923,0,0,0,0,0.0,15642.164246729551,0.0,0
NCT01393808,4.727387818712341,2011.0,1,0,0,0,0,1,0,0,1309,0,1,0,2,0.6666666666666666,9506.776903430517,0.0,0
NCT06961279,3.6635616461296463,2013.0,1,0,0,0,1,0,0,0,1362,1,0,0,0,0.0,7374.749593658978,0.0,0
NCT03997656,4.61512051684126,2019.0,0,1,0,0,1,0,0,0,1335,1,0,0,0,0.0,9317.928323502503,0.0,0
NCT01442142,5.468060141135132,2008.0,1,0,0,0,1,0,0,0,686,1,0,0,0,0.0,10979.864763399344,0.0,0
NCT01454973,3.258096538021482,2011.0,1,0,0,0,0,1,0,19,4824,1,0,0,1,0.25,6552.0321379612005,0.0,0
NCT03377335,5.231108616854587,2017.0,0,1,0,0,0,1,0,0,1061,1,0,0,3,1.5,10551.146080195702,0.0,0
NCT04690179,5.017279836814924,2021.0,0,1,0,0,1,0,0,0,280,0,0,0,0,0.0,10139.922550202962,0.0,0
NCT03240432,5.303304908059076,2017.0,0,1,0,0,0,0,0,12,3937,1,0,0,2,2.0,10696.765999555157,0.0,0
NCT00692237,4.0943445622221,2008.0,1,0,0,0,0,0,0,0,737,0,0,0,0,0.0,8221.443880941977,0.0,0
NCT01103609,2.833213344056216,2010.0,1,0,0,0,0,1,0,0,732,0,0,0,0,0.0,5694.758821552994,0.0,0
NCT01778868,5.318119993844216,2009.0,1,0,0,0,1,0,0,0,155,1,0,0,0,0.0,10684.10306763303,0.0,0
NCT05070949,3.555348061489413,2022.0,0,1,0,0,0,0,0,0,635,0,0,0,4,2.0,7188.913780331594,0.0,0
NCT03642717,6.490723534502507,2018.0,0,1,0,0,0,0,0,0,3320,0,0,1,7,3.5,13098.28009262606,0.0,0
NCT01136096,5.37989735354046,2004.0,1,0,0,0,0,0,0,0,487,1,0,0,1,1.0,10781.314296495082,0.0,0
NCT00229255,3.1354942159291497,2005.0,1,0,0,0,1,0,0,0,1298,1,1,0,0,0.0,6286.665902937945,0.0,0
NCT03338452,3.6635616461296463,2017.0,0,1,0,0,1,0,1,0,466,1,0,0,0,0.0,7389.403840243496,0.0,0
NCT04742023,3.713572066704308,2020.0,0,1,0,0,0,0,0,0,602,0,0,0,1,1.0,7501.415574742702,0.0,0
NCT02280564,4.31748811353631,2011.0,1,0,0,0,0,0,0,0,421,0,0,0,0,0.0,8682.46859632152,0.0,0
NCT05046886,5.68697535633982,2021.0,0,1,0,0,0,1,0,0,2429,0,0,0,0,0.0,11493.377195162777,0.0,0
NCT00923962,3.58351893845611,2009.0,1,0,0,0,0,1,0,0,772,1,0,0,1,0.5,7199.289547358325,0.0,0
NCT03739099,4.812184355372417,2018.0,0,1,0,0,0,0,0,0,307,0,0,0,0,0.0,9710.988029141536,0.0,0
NCT02741908,4.204692619390966,2011.0,1,0,0,0,1,0,1,0,227,1,0,0,0,0.0,8455.636857595233,0.0,0
NCT03431831,4.465908118654584,2017.0,0,1,0,0,1,0,0,0,239,0,0,0,0,0.0,9007.736675326296,0.0,0
NCT00035984,6.5998704992128365,2002.0,1,0,0,0,0,0,0,0,438,1,0,0,0,0.0,13212.9407394241,0.0,0
NCT01480466,11.086425670893206,2011.0,1,0,0,0,1,0,0,0,167,0,0,0,0,0.0,22294.80202416624,0.0,0
NCT01311076,3.6375861597263857,2011.0,1,0,0,0,0,0,0,0,7172,1,0,0,4,0.8,7315.185767209761,0.0,0
